"ndc","doseFormRxcui","doseFormName","activeIngredientRxcui","activeIngredientName","numeratorUnit","numeratorValue","denominatorUnit","denominatorValue"
"63323006403","1649574","Injection","6585","magnesium sulfate","MG","500.0","ML","1.0"
"68084025901","317541","Oral Tablet","104416","amlodipine besylate","MG","5.0","EACH","1.0"
"50268053115","316945","Extended Release Oral Tablet","235743","metformin hydrochloride","MG","500.0","EACH","1.0"
"904655061","317541","Oral Tablet","82084","propranolol hydrochloride","MG","10.0","EACH","1.0"
"62017512","316982","Topical Cream","10753","tretinoin","MG","0.5","ML","1.0"
"185075701","317541","Oral Tablet","10171","sulfadiazine","MG","500.0","EACH","1.0"
"63323018001","316949","Injectable Solution","203164","pyridoxine hydrochloride","MG","100.0","ML","1.0"
"54868229700","317541","Oral Tablet","6058","isosorbide dinitrate","MG","5.0","EACH","1.0"
"406055201","317541","Oral Tablet","82063","oxycodone hydrochloride","MG","5.0","EACH","1.0"
"338067104","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"904645561","316965","Oral Capsule","71722","docusate sodium","MG","100.0","EACH","1.0"
"51079012420","317541","Oral Tablet","1115","trihexyphenidyl hydrochloride","MG","5.0","EACH","1.0"
"904571135","126542","Nasal Spray","106101","oxymetazoline hydrochloride","MG","0.5","ML","1.0"
"51079037420","316965","Oral Capsule","203173","chlordiazepoxide hydrochloride","MG","5.0","EACH","1.0"
"63851050102","1649574","Injection","830457","rabies virus vaccine flury-lep strain","UNT","2.5","ML","1.0"
"555098040","316965","Oral Capsule","7426","nimodipine","MG","30.0","EACH","1.0"
"904629061","317541","Oral Tablet","83366","atorvastatin calcium","MG","10.0","EACH","1.0"
"67457019015","316949","Injectable Solution","3754","edrophonium chloride","MG","10.0","ML","1.0"
"51079060420","316965","Oral Capsule","2231","cephalexin","MG","250.0","EACH","1.0"
"186116502","1649574","Injection","1901","calcium chloride","MG","100.0","ML","1.0"
"63323011310","1649574","Injection","7995","pentamidine isethionate","MG","300.0","EACH","1.0"
"168005546","316982","Topical Cream","19254","betamethasone dipropionate","MG","0.5","ML","1.0"
"310030011","1649574","Injection","8782","propofol","MG","10.0","ML","1.0"
"185019301","316965","Oral Capsule","39998","zonisamide","MG","25.0","EACH","1.0"
"62856060001","1649574","Injection","15657","decitabine","MG","50.0","EACH","1.0"
"74300008186","316982","Topical Cream","29787","methyl salicylate","MG","150.0","ML","1.0"
"536138912","316978","Rectal Suppository","8163","phenylephrine","MG","0.0025","MG","1.0"
"63323010351","316949","Injectable Solution","2555","cisplatin","MG","1.0","ML","1.0"
"67457044560","1649574","Injection","9384","rifampin","MG","600.0","EACH","1.0"
"904646161","317541","Oral Tablet","142445","promethazine hydrochloride","MG","25.0","EACH","1.0"
"67767015101","316945","Extended Release Oral Tablet","7417","nifedipine","MG","60.0","EACH","1.0"
"904098950","316968","Oral Solution","24947","ferrous sulfate","MG","125.0","ML","1.0"
"591060601","317541","Oral Tablet","202693","labetalol hydrochloride","MG","200.0","EACH","1.0"
"52010630","317541","Oral Tablet","15996","mirtazapine","MG","15.0","EACH","1.0"
"115167608","317541","Oral Tablet","203152","alendronate sodium","MG","5.0","EACH","1.0"
"574200202","316969","Oral Suspension","56512","sodium polystyrene sulfonate","MG","250.0","ML","1.0"
"149047201","746839","Pack","60334","risedronate sodium","MG","35.0","EACH","1.0"
"58468010001","1649574","Injection","44151","clofarabine","MG","1.0","ML","1.0"
"6011728","317541","Oral Tablet","115713","montelukast sodium","MG","10.0","EACH","1.0"
"63323037701","1649574","Injection","221130","octreotide acetate","MG","0.5","ML","1.0"
"409317802","316949","Injectable Solution","3992","epinephrine","MG","0.01","ML","1.0"
"68084026701","316965","Oral Capsule","35296","ramipril","MG","5.0","EACH","1.0"
"9045003","317541","Oral Tablet","104485","colestipol hydrochloride","MG","1000.0","EACH","1.0"
"71023724","316965","Oral Capsule","4135","ethosuximide","MG","250.0","EACH","1.0"
"9035201","317541","Oral Tablet","4815","glyburide","MG","3.0","EACH","1.0"
"168008130","316982","Topical Cream","10761","triamcinolone acetonide","MG","1.0","ML","1.0"
"55150011210","1649574","Injection","81953","ampicillin sodium","MG","500.0","EACH","1.0"
"338001738","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"63323051610","316949","Injectable Solution","48933","dexamethasone sodium phosphate","MG","10.0","ML","1.0"
"409771503","1649574","Injection","6628","mannitol","MG","200.0","ML","1.0"
"39822070602","1649574","Injection","10110","streptomycin sulfate","MG","1000.0","EACH","1.0"
"54860425","317541","Oral Tablet","29451","megestrol acetate","MG","40.0","EACH","1.0"
"172433260","317541","Oral Tablet","236082","nefazodone hydrochloride","MG","100.0","EACH","1.0"
"54001720","317541","Oral Tablet","8640","prednisone","MG","10.0","EACH","1.0"
"409117830","1649572","Cartridge","103755","meperidine hydrochloride","MG","50.0","ML","1.0"
"703367801","1649574","Injection","287734","methotrexate sodium","MG","25.0","ML","1.0"
"173068220","721654","Metered Dose Inhaler","142153","albuterol sulfate","MG","0.09","ACTUAT","1.0"
"3043730","1649574","Injection","732","amphotericin B","MG","50.0","EACH","1.0"
"310075590","317541","Oral Tablet","323828","rosuvastatin calcium","MG","5.0","EACH","1.0"
"53270005101","1649574","Injection","26744","hepatitis B immune globulin","UNT","312.0","ML","1.0"
"53436008401","1540456","Powder for Oral Suspension","2204723","patiromer sorbitex calcium","MG","8400.0","EACH","1.0"
"68084004101","317541","Oral Tablet","42331","misoprostol","MG","0.2","EACH","1.0"
"65649030103","317541","Oral Tablet","35619","rifaximin","MG","200.0","EACH","1.0"
"591569401","316965","Oral Capsule","6979","minocycline hydrochloride","MG","50.0","EACH","1.0"
"54817625","317541","Oral Tablet","3264","dexamethasone","MG","2.0","EACH","1.0"
"51079041720","317541","Oral Tablet","6470","lorazepam","MG","0.5","EACH","1.0"
"55513002504","721656","Prefilled Syringe","283838","darbepoetin alfa","MG","0.2","ML","1.0"
"11701003816","317009","Topical Powder","42790","miconazole nitrate","MG","0.02","MG","1.0"
"173068101","744995","Dry Powder Inhaler","69722","zanamivir","MG","5.0","ACTUAT","1.0"
"24208048610","7670","Ophthalmic Solution","10600","timolol","MG","5.0","ML","1.0"
"8499020","1649574","Injection","384455","tigecycline","MG","50.0","EACH","1.0"
"74347303","721656","Prefilled Syringe","203217","leuprolide acetate","MG","30.0","ML","1.0"
"51672413101","317541","Oral Tablet","28439","lamotrigine","MG","100.0","EACH","1.0"
"904640506","317541","Oral Tablet","18631","azithromycin","MG","250.0","EACH","1.0"
"904043004","317541","Oral Tablet","23663","doxycycline hyclate","MG","100.0","EACH","1.0"
"63323012020","1649574","Injection","3041","cytarabine","MG","100.0","ML","1.0"
"44567070810","316949","Injectable Solution","203171","cefazolin sodium","MG","200.0","ML","1.0"
"58468003002","746839","Pack","4952","thyrotropin alfa","MG","1.1","EACH","1.0"
"59011044225","1649574","Injection","203177","hydromorphone hydrochloride","MG","2.0","ML","1.0"
"63323032510","1649574","Injection","81944","acyclovir sodium","MG","50.0","ML","1.0"
"173069700","744995","Dry Powder Inhaler","72616","salmeterol xinafoate","MCG","50.0","ACTUAT","1.0"
"378015001","317541","Oral Tablet","2396","chlorothiazide","MG","250.0","EACH","1.0"
"60505325006","317541","Oral Tablet","68244","lamivudine","MG","100.0","EACH","1.0"
"93528201","317541","Oral Tablet","236553","ropinirole hydrochloride","MG","0.25","EACH","1.0"
"43598021040","316982","Topical Cream","9793","silver sulfadiazine","MG","10.0","ML","1.0"
"52959005500","316965","Oral Capsule","23663","doxycycline hyclate","MG","100.0","EACH","1.0"
"378412201","316945","Extended Release Oral Tablet","142153","albuterol sulfate","MG","4.0","EACH","1.0"
"173094556","317541","Oral Tablet","281","acyclovir","MG","800.0","EACH","1.0"
"59676030201","1649574","Injection","105694","epoetin alfa","UNT","2000.0","ML","1.0"
"173094755","316945","Extended Release Oral Tablet","203204","bupropion hydrochloride","MG","100.0","EACH","1.0"
"15322022","316949","Injectable Solution","2555","cisplatin","MG","1.0","ML","1.0"
"904657261","317541","Oral Tablet","519","allopurinol","MG","300.0","EACH","1.0"
"50222026006","316982","Topical Cream","29365","calcipotriene","MG","0.05","ML","1.0"
"60505258700","317541","Oral Tablet","35636","risperidone","MG","2.0","EACH","1.0"
"53746064101","317541","Oral Tablet","42686","flecainide acetate","MG","50.0","EACH","1.0"
"58406043504","721656","Prefilled Syringe","214555","etanercept","MG","50.0","ML","1.0"
"26858231","1649574","Injection","228750","moxifloxacin hydrochloride","MG","1.6","ML","1.0"
"338114703","316949","Injectable Solution","10524","threonine","MG","2.1","ML","1.0"
"998031515","7670","Ophthalmic Solution","235428","homatropine hydrobromide","MG","50.0","ML","1.0"
"52152002002","317541","Oral Tablet","36108","salsalate","MG","750.0","EACH","1.0"
"51079000220","317541","Oral Tablet","161","acetaminophen","MG","325.0","EACH","1.0"
"51079021020","317541","Oral Tablet","83366","atorvastatin calcium","MG","40.0","EACH","1.0"
"206240802","1649574","Injection","221167","tazobactam sodium","MG","500.0","EACH","1.0"
"536110888","316987","Transdermal System","7407","nicotine","MG","0.875","HR","1.0"
"63323061720","1649574","Injection","155120","milrinone lactate","MG","1.0","ML","1.0"
"63323073310","316949","Injectable Solution","44","mesna","MG","100.0","ML","1.0"
"65162064978","316969","Oral Suspension","32624","oxcarbazepine","MG","60.0","ML","1.0"
"904660461","317541","Oral Tablet","323828","rosuvastatin calcium","MG","20.0","EACH","1.0"
"61553094102","316949","Injectable Solution","314659","heparin sodium, porcine","UNT","100.0","ML","1.0"
"74364203","721656","Prefilled Syringe","203217","leuprolide acetate","MG","7.5","ML","1.0"
"59730640201","316965","Oral Capsule","214342","calcium acetate","MG","667.0","EACH","1.0"
"6351659","1649574","Injection","82128","cilastatin sodium","MG","500.0","EACH","1.0"
"54868381600","316965","Oral Capsule","203178","disopyramide phosphate","MG","150.0","EACH","1.0"
"9011312","1649574","Injection","6902","methylprednisolone","MG","40.0","EACH","1.0"
"378161001","316965","Oral Capsule","152021","dicyclomine hydrochloride","MG","10.0","EACH","1.0"
"378164093","317541","Oral Tablet","121243","voriconazole","MG","200.0","EACH","1.0"
"781317414","1649574","Injection","67158","sumatriptan succinate","MG","12.0","ML","1.0"
"2763711","1649574","Injection","1294588","olanzapine pamoate","MG","405.0","EACH","1.0"
"409317701","316949","Injectable Solution","203180","epinephrine bitartrate","MCG","5.0","ML","1.0"
"555090201","317541","Oral Tablet","105069","naltrexone hydrochloride","MG","50.0","EACH","1.0"
"781104813","317541","Oral Tablet","8076","perphenazine","MG","8.0","EACH","1.0"
"54418425","317541","Oral Tablet","3264","dexamethasone","MG","4.0","EACH","1.0"
"338012504","316949","Injectable Solution","56489","sodium lactate","MG","3.1","ML","1.0"
"187019201","317541","Oral Tablet","6058","isosorbide dinitrate","MG","40.0","EACH","1.0"
"43825010201","1649574","Injection","161","acetaminophen","MG","10.0","ML","1.0"
"70710101002","316965","Oral Capsule","259275","oseltamivir phosphate","MG","75.0","EACH","1.0"
"904001261","317541","Oral Tablet","142429","chlorpheniramine maleate","MG","4.0","EACH","1.0"
"17478021502","7670","Ophthalmic Solution","153971","atropine sulfate","MG","10.0","ML","1.0"
"58468008001","1649574","Injection","107044","rabbit anti-human T-lymphocyte globulin","MG","25.0","EACH","1.0"
"63739036610","317541","Oral Tablet","202693","labetalol hydrochloride","MG","200.0","EACH","1.0"
"8092681","316965","Oral Capsule","74667","zaleplon","MG","10.0","EACH","1.0"
"955173530","317541","Oral Tablet","27169","leflunomide","MG","10.0","EACH","1.0"
"7440106","1649574","Injection","274771","nelarabine","MG","5.0","ML","1.0"
"168002131","316985","Topical Ointment","1291","bacitracin","UNT","0.5","MG","1.0"
"603154258","316968","Oral Solution","8591","potassium chloride","MEQ","1.33","ML","1.0"
"409176102","1649574","Injection","267396","bupivacaine hydrochloride","MG","7.5","ML","1.0"
"904174861","317541","Oral Tablet","5640","ibuprofen","MG","400.0","EACH","1.0"
"68094000261","316965","Oral Capsule","214342","calcium acetate","MG","667.0","EACH","1.0"
"456046163","317541","Oral Tablet","10572","thyroid (USP)","MG","120.0","EACH","1.0"
"182181144","316969","Oral Suspension","19478","bismuth subsalicylate","MG","17.5","ML","1.0"
"50383023210","7670","Ophthalmic Solution","236065","dorzolamide hydrochloride","MG","20.0","ML","1.0"
"54001021","317541","Oral Tablet","42686","flecainide acetate","MG","50.0","EACH","1.0"
"71000740","91058","Chewable Tablet","8183","phenytoin","MG","50.0","EACH","1.0"
"49281040015","721656","Prefilled Syringe","1300180","Bordetella pertussis filamentous hemagglutinin vaccine, inactivated","MG","0.01","ML","1.0"
"54812025","317541","Oral Tablet","1316581","calcium ion","MG","1250.0","EACH","1.0"
"25208000203","1649574","Injection","253202","tirofiban hydrochloride","MG","0.05","ML","1.0"
"338500341","1649574","Injection","203172","ceftriaxone sodium","MG","2000.0","EACH","1.0"
"68084035721","316965","Oral Capsule","9384","rifampin","MG","150.0","EACH","1.0"
"68084039601","317541","Oral Tablet","161","acetaminophen","MG","325.0","EACH","1.0"
"904525530","316969","Oral Suspension","161","acetaminophen","MG","100.0","ML","1.0"
"641607325","1649574","Injection","30236","morphine sulfate","MG","5.0","ML","1.0"
"65862009520","317541","Oral Tablet","20489","cefpodoxime","MG","100.0","EACH","1.0"
"66685100101","317541","Oral Tablet","831418","clavulanate potassium","MG","125.0","EACH","1.0"
"45802004835","316985","Topical Ointment","7597","nystatin","UNT","100.0","MG","1.0"
"165002241","317541","Oral Tablet","6582","magnesium oxide","MG","400.0","EACH","1.0"
"955105290","1540456","Powder for Oral Suspension","660890","sevelamer carbonate","MG","800.0","EACH","1.0"
"8084402","317690","Oral Granules","253191","pantoprazole sodium","MG","40.0","EACH","1.0"
"15301260","1649574","Injection","2105","carmustine","MG","100.0","EACH","1.0"
"55390005210","1649574","Injection","225852","leucovorin calcium","MG","100.0","EACH","1.0"
"63323007620","316949","Injectable Solution","54987","potassium acetate","MEQ","2.0","ML","1.0"
"59011042020","316945","Extended Release Oral Tablet","82063","oxycodone hydrochloride","MG","20.0","EACH","1.0"
"781518292","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.075","EACH","1.0"
"378911998","316987","Transdermal System","4337","fentanyl","MG","0.012","HR","1.0"
"39822120102","152903","Irrigation Solution","7300","neomycin sulfate","MG","40.0","ML","1.0"
"65862002106","316942","Disintegrating Oral Tablet","15996","mirtazapine","MG","15.0","EACH","1.0"
"54868327700","721656","Prefilled Syringe","203217","leuprolide acetate","MG","7.5","ML","1.0"
"66302020603","346161","Inhalation Solution","343048","treprostinil","MG","0.6","ML","1.0"
"55390080901","1649574","Injection","3041","cytarabine","MG","100.0","ML","1.0"
"61748002501","316965","Oral Capsule","4135","ethosuximide","MG","250.0","EACH","1.0"
"310070539","317541","Oral Tablet","83008","bicalutamide","MG","50.0","EACH","1.0"
"6003220","317541","Oral Tablet","6069","ivermectin","MG","3.0","EACH","1.0"
"54092000401","317541","Oral Tablet","993491","midodrine hydrochloride","MG","5.0","EACH","1.0"
"93527201","316945","Extended Release Oral Tablet","7417","nifedipine","MG","30.0","EACH","1.0"
"338004910","1649574","Injection","9863","sodium chloride","MG","9.0","ML","1.0"
"68258912401","316965","Oral Capsule","4451","flucytosine","MG","250.0","EACH","1.0"
"781214501","316965","Oral Capsule","733","ampicillin","MG","500.0","EACH","1.0"
"406048462","317541","Oral Tablet","161","acetaminophen","MG","300.0","EACH","1.0"
"64193042402","1649574","Injection","314504","anti-inhibitor coagulant complex","UNT","1.0","EACH","1.0"
"74368303","721656","Prefilled Syringe","203217","leuprolide acetate","MG","20.0","ML","1.0"
"25021020251","316949","Injectable Solution","40048","carboplatin","MG","10.0","ML","1.0"
"54482005301","316965","Oral Capsule","66925","procarbazine hydrochloride","MG","50.0","EACH","1.0"
"59762100101","317541","Oral Tablet","35302","sirolimus","MG","0.5","EACH","1.0"
"93435693","316965","Oral Capsule","227224","fluoxetine hydrochloride","MG","20.0","EACH","1.0"
"65162089603","317541","Oral Tablet","89013","aripiprazole","MG","2.0","EACH","1.0"
"536110945","316982","Topical Cream","11002","urea","MG","200.0","ML","1.0"
"55150023805","316949","Injectable Solution","48933","dexamethasone sodium phosphate","MG","4.0","ML","1.0"
"68084078301","316965","Oral Capsule","25480","gabapentin","MG","100.0","EACH","1.0"
"703940204","316949","Injectable Solution","7276","tobramycin sulfate","MG","40.0","ML","1.0"
"904650904","317541","Oral Tablet","89013","aripiprazole","MG","2.0","EACH","1.0"
"68084031301","316995","Delayed Release Oral Capsule","266856","divalproex sodium","MG","125.0","EACH","1.0"
"46287050030","316968","Oral Solution","9945","sorbitol","MG","700.0","ML","1.0"
"17714002001","316965","Oral Capsule","1362","diphenhydramine hydrochloride","MG","25.0","EACH","1.0"
"68084058901","317541","Oral Tablet","83366","atorvastatin calcium","MG","40.0","EACH","1.0"
"904623761","317541","Oral Tablet","2019","carbidopa","MG","25.0","EACH","1.0"
"70860040010","1649574","Injection","10691","tranexamic acid","MG","100.0","ML","1.0"
"93017456","317541","Oral Tablet","27169","leflunomide","MG","20.0","EACH","1.0"
"54817925","317541","Oral Tablet","3264","dexamethasone","MG","0.5","EACH","1.0"
"13845120202","316965","Oral Capsule","3007","cycloserine","MG","250.0","EACH","1.0"
"51079028520","317541","Oral Tablet","3322","diazepam","MG","5.0","EACH","1.0"
"48102000735","91344","Ophthalmic Ointment","1291","bacitracin","UNT","0.5","MG","1.0"
"206885216","1649574","Injection","221167","tazobactam sodium","MG","250.0","EACH","1.0"
"68084061701","317541","Oral Tablet","353108","escitalopram oxalate","MG","10.0","EACH","1.0"
"55390013401","1649574","Injection","3041","cytarabine","MG","100.0","ML","1.0"
"45025549","316949","Injectable Solution","217483","haloperidol lactate","MG","5.0","ML","1.0"
"703480501","316949","Injectable Solution","44","mesna","MG","100.0","ML","1.0"
"47781046570","316949","Injectable Solution","797272","clindamycin phosphate","MG","150.0","ML","1.0"
"703505401","316949","Injectable Solution","42634","desmopressin acetate","MG","0.004","ML","1.0"
"68382031601","316965","Oral Capsule","6979","minocycline hydrochloride","MG","50.0","EACH","1.0"
"61958120101","317541","Oral Tablet","1306284","cobicistat","MG","150.0","EACH","1.0"
"603318021","317541","Oral Tablet","4955","glycopyrrolate","MG","1.0","EACH","1.0"
"904656861","317541","Oral Tablet","6922","metronidazole","MG","500.0","EACH","1.0"
"71052740","317541","Oral Tablet","235759","quinapril hydrochloride","MG","5.0","EACH","1.0"
"781210201","316965","Oral Capsule","42316","tacrolimus","MG","0.5","EACH","1.0"
"310027839","317541","Oral Tablet","221153","quetiapine fumarate","MG","50.0","EACH","1.0"
"69020601","721656","Prefilled Syringe","82137","dalteparin sodium","UNT","25000.0","ML","1.0"
"54868089801","317541","Oral Tablet","9069","quinidine sulfate","MG","300.0","EACH","1.0"
"65649020175","1540455","Powder for Oral Solution","1151","ascorbic acid","MG","4700.0","EACH","1.0"
"64894082550","316965","Oral Capsule","11516","doxercalciferol","MG","0.0025","EACH","1.0"
"17772010401","316943","Extended Release Oral Capsule","38404","topiramate","MG","200.0","EACH","1.0"
"781933895","1649574","Injection","203171","cefazolin sodium","MG","500.0","EACH","1.0"
"42023014625","316949","Injectable Solution","228054","dexmedetomidine hydrochloride","MG","0.1","ML","1.0"
"597013560","316965","Oral Capsule","1037041","dabigatran etexilate mesylate","MG","150.0","EACH","1.0"
"43386077001","316965","Oral Capsule","4451","flucytosine","MG","500.0","EACH","1.0"
"58468002001","317541","Oral Tablet","237125","sevelamer hydrochloride","MG","400.0","EACH","1.0"
"9001104","1649574","Injection","5492","hydrocortisone","MG","100.0","EACH","1.0"
"51079016503","317541","Oral Tablet","121243","voriconazole","MG","200.0","EACH","1.0"
"67546011132","317541","Oral Tablet","31819","nitazoxanide","MG","500.0","EACH","1.0"
"472038045","316982","Topical Cream","19254","betamethasone dipropionate","MG","0.5","ML","1.0"
"17478093705","1649574","Injection","203211","diltiazem hydrochloride","MG","5.0","ML","1.0"
"36000000206","1649574","Injection","4450","fluconazole","MG","2.0","ML","1.0"
"47335090288","317541","Oral Tablet","221153","quetiapine fumarate","MG","25.0","EACH","1.0"
"54017613","317007","Sublingual Tablet","203841","buprenorphine hydrochloride","MG","2.0","EACH","1.0"
"172524160","316965","Oral Capsule","236612","anagrelide hydrochloride","MG","0.5","EACH","1.0"
"409114102","316949","Injectable Solution","9863","sodium chloride","MG","234.0","ML","1.0"
"603254421","317541","Oral Tablet","161","acetaminophen","MG","325.0","EACH","1.0"
"51079068320","317541","Oral Tablet","203138","verapamil hydrochloride","MG","120.0","EACH","1.0"
"173037934","1649574","Injection","2191","ceftazidime","MG","2000.0","EACH","1.0"
"49001483","1649574","Injection","82100","sulbactam sodium","MG","1000.0","EACH","1.0"
"93578656","317541","Oral Tablet","306266","entecavir","MG","0.5","EACH","1.0"
"50458055010","316945","Extended Release Oral Tablet","679314","paliperidone","MG","3.0","EACH","1.0"
"71241823","316968","Oral Solution","4135","ethosuximide","MG","50.0","ML","1.0"
"51079095701","317541","Oral Tablet","39173","doxazosin mesylate","MG","1.0","EACH","1.0"
"54838000530","316968","Oral Solution","11256","vitamin E","MG","22.6","ML","1.0"
"74159304","1649574","Injection","10865","tromethamine","MG","36.0","ML","1.0"
"54868514100","317541","Oral Tablet","276237","emtricitabine","MG","200.0","EACH","1.0"
"173069602","744995","Dry Powder Inhaler","72616","salmeterol xinafoate","MCG","50.0","ACTUAT","1.0"
"25021021350","316949","Injectable Solution","56946","paclitaxel","MG","6.0","ML","1.0"
"143177201","317541","Oral Tablet","6058","isosorbide dinitrate","MG","20.0","EACH","1.0"
"51079024620","317541","Oral Tablet","28889","loratadine","MG","10.0","EACH","1.0"
"63323041820","1649574","Injection","136561","cisatracurium besylate","MG","10.0","ML","1.0"
"64679063302","1649574","Injection","221130","octreotide acetate","MG","0.1","ML","1.0"
"54569533900","346286","Topical Gel","10379","testosterone","MG","0.01","MG","1.0"
"55390024401","1649574","Injection","8011","pentostatin","MG","10.0","EACH","1.0"
"54319446","316968","Oral Solution","153971","atropine sulfate","MG","0.005","ML","1.0"
"93730165","316942","Disintegrating Oral Tablet","26225","ondansetron","MG","4.0","EACH","1.0"
"68462015713","316942","Disintegrating Oral Tablet","26225","ondansetron","MG","4.0","EACH","1.0"
"63323022110","1649574","Injection","66955","vancomycin hydrochloride","MG","500.0","EACH","1.0"
"60687029501","317541","Oral Tablet","82084","propranolol hydrochloride","MG","40.0","EACH","1.0"
"641603001","1649574","Injection","142436","fentanyl citrate","MG","0.05","ML","1.0"
"58160084252","721656","Prefilled Syringe","1300180","Bordetella pertussis filamentous hemagglutinin vaccine, inactivated","MG","0.016","ML","1.0"
"527155201","316965","Oral Capsule","1191","aspirin","MG","325.0","EACH","1.0"
"63323036920","1649574","Injection","82100","sulbactam sodium","MG","1000.0","EACH","1.0"
"16729004201","316965","Oral Capsule","42316","tacrolimus","MG","1.0","EACH","1.0"
"338002304","1649574","Injection","4850","glucose","MG","100.0","ML","1.0"
"54848616","316968","Oral Solution","6218","lactulose","MG","667.0","ML","1.0"
"713010109","316978","Rectal Suppository","4910","glycerin","MG","2100.0","EACH","1.0"
"4029809","1649574","Injection","68149","mycophenolate mofetil","MG","500.0","EACH","1.0"
"50484001030","316985","Topical Ointment","58939","collagenase","UNT","0.25","MG","1.0"
"2323930","316965","Oral Capsule","353103","atomoxetine hydrochloride","MG","60.0","EACH","1.0"
"409259605","316949","Injectable Solution","203128","midazolam hydrochloride","MG","5.0","ML","1.0"
"59676057001","317541","Oral Tablet","475969","etravirine","MG","100.0","EACH","1.0"
"25010040515","317541","Oral Tablet","8308","vitamin K1","MG","5.0","EACH","1.0"
"66479052001","1649574","Injection","142432","clonidine hydrochloride","MG","0.1","ML","1.0"
"409471302","316949","Injectable Solution","142440","lidocaine hydrochloride","MG","10.0","ML","1.0"
"60793070110","721656","Prefilled Syringe","7982","penicillin G benzathine","UNT","600000.0","ML","1.0"
"68084007521","316965","Oral Capsule","10753","tretinoin","MG","10.0","EACH","1.0"
"24338013402","316969","Oral Suspension","4056","erythromycin ethylsuccinate","MG","40.0","ML","1.0"
"51079008220","317541","Oral Tablet","6038","isoniazid","MG","100.0","EACH","1.0"
"50474070062","1649574","Injection","709271","certolizumab pegol","MG","200.0","EACH","1.0"
"60687010001","316965","Oral Capsule","11065","ursodiol","MG","300.0","EACH","1.0"
"409118069","1649572","Cartridge","103755","meperidine hydrochloride","MG","100.0","ML","1.0"
"60505008000","317541","Oral Tablet","7008","sotalol hydrochloride","MG","80.0","EACH","1.0"
"71374066","316943","Extended Release Oral Capsule","71227","phenytoin sodium","MG","30.0","EACH","1.0"
"51079005820","317541","Oral Tablet","2409","chlorthalidone","MG","25.0","EACH","1.0"
"310028039","316945","Extended Release Oral Tablet","221153","quetiapine fumarate","MG","50.0","EACH","1.0"
"409117101","1649574","Injection","203211","diltiazem hydrochloride","MG","5.0","ML","1.0"
"591042405","317541","Oral Tablet","10763","triamterene","MG","37.5","EACH","1.0"
"72576008","316983","Topical Lotion","28393","lactic acid","MG","50.0","ML","1.0"
"2763611","1649574","Injection","1294588","olanzapine pamoate","MG","300.0","EACH","1.0"
"187065920","346170","Rectal Gel","3322","diazepam","MG","5.0","ML","1.0"
"25021066205","316949","Injectable Solution","32521","rocuronium bromide","MG","10.0","ML","1.0"
"68084067301","316945","Extended Release Oral Tablet","221124","metoprolol succinate","MG","100.0","EACH","1.0"
"57237000511","317541","Oral Tablet","4450","fluconazole","MG","150.0","EACH","1.0"
"61553019648","316949","Injectable Solution","203128","midazolam hydrochloride","MG","1.0","ML","1.0"
"74382611","316945","Extended Release Oral Tablet","266856","divalproex sodium","MG","250.0","EACH","1.0"
"65862010701","316965","Oral Capsule","11413","zidovudine","MG","100.0","EACH","1.0"
"13533070310","1649574","Injection","991743","alpha 1-proteinase inhibitor, human","MG","1.0","EACH","1.0"
"59338077510","1649574","Injection","473387","ferumoxytol","MG","30.0","ML","1.0"
"51079020520","317541","Oral Tablet","519","allopurinol","MG","100.0","EACH","1.0"
"781602352","316969","Oral Suspension","21212","clarithromycin","MG","50.0","ML","1.0"
"54569122400","7670","Ophthalmic Solution","48933","dexamethasone sodium phosphate","MG","1.0","ML","1.0"
"85056605","316950","Injectable Suspension","1516","betamethasone acetate","MG","3.0","ML","1.0"
"91334201","316942","Disintegrating Oral Tablet","2019","carbidopa","MG","25.0","EACH","1.0"
"69097087502","316945","Extended Release Oral Tablet","203204","bupropion hydrochloride","MG","150.0","EACH","1.0"
"378092493","317007","Sublingual Tablet","203841","buprenorphine hydrochloride","MG","8.0","EACH","1.0"
"904292061","317541","Oral Tablet","203138","verapamil hydrochloride","MG","80.0","EACH","1.0"
"68084056501","317541","Oral Tablet","83366","atorvastatin calcium","MG","20.0","EACH","1.0"
"23791560","316982","Topical Cream","33199","permethrin","MG","50.0","ML","1.0"
"42858030416","316968","Oral Solution","203177","hydromorphone hydrochloride","MG","1.0","ML","1.0"
"49452319501","316986","Topical Solution","4530","formaldehyde","MG","100.0","ML","1.0"
"54868416700","1649574","Injection","267036","metoclopramide hydrochloride","MG","5.0","ML","1.0"
"71015723","317541","Oral Tablet","83366","atorvastatin calcium","MG","40.0","EACH","1.0"
"43598028335","1649574","Injection","142433","doxorubicin hydrochloride","MG","2.0","ML","1.0"
"43547034206","317541","Oral Tablet","35636","risperidone","MG","2.0","EACH","1.0"
"143950610","1649574","Injection","4177","etomidate","MG","2.0","ML","1.0"
"63481062375","317541","Oral Tablet","161","acetaminophen","MG","325.0","EACH","1.0"
"63323048457","316949","Injectable Solution","142440","lidocaine hydrochloride","MG","5.0","ML","1.0"
"43598040516","1649574","Injection","8308","vitamin K1","MG","10.0","ML","1.0"
"57665033101","1649574","Injection","3041","cytarabine","MG","10.0","ML","1.0"
